product,brand,salary_age,category,salary_type,pet_type,기능,weight,price,product_name,crud_protein,crud_fat,crud_fiber,crud_ash,ca,p,water
8495,584,3개월 이상,육포/져키/소시지,반려묘,2,,3g,500,카네토라 KK-A3 가쓰오부시,76,3,,8,,,12
8496,584,생후 2개월 이후,파우치,반려묘,2,,60g,700,카네토라 PI-A 가다랑어 파우치,9,0.2,0.08,1.5,0.01,0.1,85
8497,584,생후 2개월 이후,파우치,반려묘,2,,60g,700,카네토라 PI-B 해물맛 파우치,11,0.2,0.08,2,0.01,0.1,83
8498,584,3개월 이상,파우치,반려묘,2,,60g,700,카네토라 PI-C 닭가슴살&새우 파우치,7,0.2,0.1,1.5,0.01,0.1,92
8499,584,3개월 이상,파우치,반려묘,2,,60g,700,카네토라 PI-D 닭가슴살&멸치 파우치,7,0.2,0.1,1.5,0.01,0.1,92
8500,561,3개월 이상,건식사료,반려견,1,,1kg,13000,캐니대 올라이프 스테이지 치킨,26,15,4,,,,10
8501,561,3개월 이상,건식사료,반려견,1,,1kg,18000,캐니대 그레인프리 퓨어 연어,32,18,4,,,,10
8502,561,3개월 이상,건식사료,반려묘,2,,1kg,18000,캐니대 캣 그레인프리 휴어,32,17,3,,,,9
8503,607,3개월 이상,습식사료,반려견,1,,50g,1200,논다 전복습식 애견간식/전복&소고기,10.02,10.19,,1.62,,,72.38
8504,607,3개월 이상,습식사료,반려견,1,,50g,1200,논다 전복습식 애견간식/전복&오리,9.53,10.6,,1.62,,,72.03
8505,607,3개월 이상,습식사료,반려견,1,,50g,1200,논다 전복습식 애견간식/전복&연어,9.84,10.75,,1.6,,,72.09
8506,607,3개월 이상,습식사료,반려견,1,,50g,1200,논다 전복습식 애견간식/전복&치킨,13.95,11.98,,2.71,,,64.35
8507,607,3개월 이상,기타(간식),반려견,1,,120g,2500,논다 전복 삼계탕(반려견 전용),6,0.2,0.1,0.33,0.01,0.02,75
8508,607,3개월 이상,동결건조,반려견,1,,50g,7100,논다 제로나인 동결건조 닭가슴살,92.79,3.67,,8.65,,,2.64
8509,607,3개월 이상,육포/져키/소시지,반려견,1,,70g,5000,논다 제로나인 오리안심 고구마말이,22.8,1.45,0.65,2.2,,,13.87
8510,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,3700,논다 제로나인 황태 고구마말이,70.29,10.18,0.07,1.91,,,15.45
8511,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,4800,논다 제로나인 소고기 고구마말이,21.73,2.62,0.63,2.61,,,12.54
8512,607,3개월 이상,육포/져키/소시지,반려견,1,,4개,2900,논다 제로나인 레토르트 오리윙,51.39,22.91,,17.53,,,5.25
8513,607,3개월 이상,육포/져키/소시지,반려견,1,,60g,3000,논다 제로나인 레토르트 오리안심,58.36,4.55,,3.72,,,35.66
8514,607,3개월 이상,육포/져키/소시지,반려견,1,,4개,3000,논다 제로나인 레토르트 오리목뼈,55.79,10.62,,25.44,,,6.84
8515,607,3개월 이상,육포/져키/소시지,반려견,1,,60g,3000,논다 제로나인 레토르트 닭가슴살,51.03,2.6,,1.98,,,46.23
8516,607,3개월 이상,육포/져키/소시지,반려견,1,,8개,4200,논다 제로나인 닭발,46.55,16.94,,16.82,,,12.27
8517,607,3개월 이상,육포/져키/소시지,반려견,1,,70g,4900,논다 제로나인 상어연골,78.2,2.1,,26.16,,,6.29
8518,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,3800,논다 제로나인 구운고구마,2.71,0.4,0.43,2.24,,,21.08
8519,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,3900,논다 제로나인 레토르트 구운고구마,6.66,,0.43,2.24,,,18.58
8520,607,3개월 이상,육포/져키/소시지,반려견,1,,100g,4000,논다 제로나인 고구마말랭이,3.95,,1.54,1.63,,,11.65
8521,607,3개월 이상,육포/져키/소시지,반려견,1,,4개,2500,논다 제로나인 돼지코,71.59,22.23,,1.78,,,7.77
8522,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,3900,논다 제로나인 한우 소간져키,59.2,7.16,,7.03,,,12.43
8523,607,3개월 이상,육포/져키/소시지,반려견,1,,70g,6630,논다 제로나인 소힘줄껌,77.63,4.17,,2.56,,,9.65
8524,607,3개월 이상,육포/져키/소시지,반려견,1,,100g,3100,논다 제로나인 오리도가니,42.11,26.29,,26.51,,,5.9
8525,607,3개월 이상,육포/져키/소시지,반려견,1,,50g,3000,논다 제로나인 오소리감투,60.92,20.08,,2.83,,,12.87
8526,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,3000,논다 제로나인 말고기 육포,76.2,3.45,,6.41,,,13.63
8527,607,3개월 이상,육포/져키/소시지,반려견,1,,100g,4000,논다 제로나인 오리윙,51.39,22.91,,17.53,,,5.25
8528,607,3개월 이상,육포/져키/소시지,반려견,1,,100g,4000,논다 제로나인 오리목뼈,55.79,10.62,,25.44,,,6.84
8529,607,3개월 이상,육포/져키/소시지,반려견,1,,70g,3500,논다 제로나인 돼지귀 슬라이스,73.14,19.83,,1.39,,,18.95
8530,607,3개월 이상,육포/져키/소시지,반려견,1,,200g,7000,논다 제로나인 소갈비,27.28,12.69,,44.1,,,12.66
8531,607,3개월 이상,육포/져키/소시지,반려견,1,,230g,7000,논다 제로나인 소목뼈,45.77,17.13,,30.91,,,6.94
8532,607,3개월 이상,육포/져키/소시지,반려견,1,,5개,8500,논다 제로나인 양등뼈,42.18,25.86,,24.25,,,7.44
8533,607,3개월 이상,육포/져키/소시지,반려견,1,,5개,8500,논다 제로나인 양부채뼈,,,,,,,
8534,607,3개월 이상,육포/져키/소시지,반려견,1,,1개,8000,논다 제로나인 돼지족,,,,,,,
8535,607,3개월 이상,육포/져키/소시지,반려견,1,,200g,6500,논다 제로나인 칠면조 날개,45.87,23.86,,11.31,,,17.13
8536,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,1900,논다 제로나인 닭가슴살 고구마말이,27.04,2.59,2.18,2.42,,,17.89
8537,607,3개월 이상,육포/져키/소시지,반려견,1,,80g,3500,논다 제로나인 레토르트 말고기 고구마말이,10.72,0.8,1.92,2.89,,,15.86
8538,607,3개월 이상,피부/모질,"반려견, 반려묘 공용",3,,80g,9800,논다 헬시데이 건강영양제 연어,9.84,4.99,0.79,2.41,,,7.26
8539,607,3개월 이상,뼈/관절,"반려견, 반려묘 공용",3,,70g,9800,논다 헬시데이 건강영양제 멸치,45.55,0.74,,3.61,,,8.08
8540,607,3개월 이상,눈/귀,"반려견, 반려묘 공용",3,,70g,9800,논다 헬시데이 건강영양제 소간,45.55,8.98,0.74,3.61,,,8.08
8541,607,3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,70g,9800,논다 헬시데이 건강영양제 고구마,20.15,1.83,1.99,2.86,,,7.26
8542,607,3개월 이상,육포/져키/소시지,반려견,1,,190g,4150,"논다 제로나인 큐브간식 연어,소고기",20,3,4.5,3,,,23
8543,607,3개월 이상,육포/져키/소시지,반려견,1,,190g,4150,"논다 제로나인 큐브간식 오리,소고기",20,3,4.5,3,,,23
8544,607,3개월 이상,육포/져키/소시지,반려견,1,,190g,4150,"논다 제로나인 큐브간식 연어,오리,소고기",20,3,4.5,3,,,23
8545,607,3개월 이상,육포/져키/소시지,반려견,1,,190g,4150,"논다 제로나인 큐브간식 연어,오리",20,3,4.5,3,,,23
8546,607,3개월 이상,기타(간식),반려견,1,,120g,3000,논다 전복 해신탕(반려견 전용),7.7,0.47,0.32,0.9,,0.08,88
8547,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,130g,13000,논다 헬시데이 동결건조 닭가슴살,92.79,3.67,,8.65,,,2.64
8548,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,100g,11000,논다 헬시데이 동결건조 명태,72,1.6,,9,,,6
8549,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,130g,15000,논다 헬시데이 동결건조 소고기,80.36,13.15,,2.83,,,5.29
8550,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,140g,10000,논다 헬시데이 동결건조 소간,68,15,,4,,,0.4
8551,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,100g,11000,논다 헬시데이 동결건조 오리,56,5,,8,,,2
8552,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,120g,13000,논다 헬시데이 동결건조 연어,68,15,,4,,,0.4
8553,607,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,140g,15000,논다 헬시데이 동결건조 참치,85,2,,10,,,2
8554,607,3개월 이상,기타(간식),"반려견, 반려묘 공용",3,,1개,820,논다 헬시데이 레토르트 순치킨,51.03,2.6,,1.98,,,46.23
8555,607,3개월 이상,기타(간식),"반려견, 반려묘 공용",3,,1개,820,논다 헬시데이 레토르트 순참치,28.61,4.07,,1.14,,,66.63
8556,607,3개월 이상,기타(간식),"반려견, 반려묘 공용",3,,1개,820,논다 헬시데이 레토르트 순연어,28.61,4.07,,1.14,,,66.63
8557,607,3개월 이상,육포/져키/소시지,반려견,1,,100g,5000,논다 헬시데이 츄잉 오리&참치,18.7,11.1,1.4,2.4,,,18.3
8559,607,3개월 이상,육포/져키/소시지,반려견,1,,100g,5000,논다 헬시데이 츄잉 소고기&황태,19.5,5.7,0.4,3.8,,,27.3
8561,607,3개월 이상,파우치,반려묘,2,,15g*5개,2500,논다 마마노고코로 전복오리,8.4,1.1,1,1,,,89.1
8562,607,3개월 이상,파우치,반려묘,2,,15g*5개,2500,논다 마마노고코로 전복참치,12.2,1,1,2.1,,,83.6
8563,607,3개월 이상,파우치,반려묘,2,,15g*5개,2500,논다 마마노고코로 전복치킨,12.1,1.6,1,1.9,,,81.1
8564,607,3개월 이상,파우치,반려묘,2,,15g*5개,2500,논다 마마노고코로 전복연어,10.6,1.5,1,1.2,,,83.9
8565,607,3개월 이상,기타(간식),반려묘,2,,120g,2500,논다 전복 해신탕(반려묘 전용),7.7,0.47,0.32,0.9,,0.08,88
8566,607,3개월 이상,음료/유제품,반려견,1,,100ml,1450,논다 펫 전복 우유(도그밀크),2.8,3.4,1,1,0.1,0.07,90
8567,607,3개월 이상,음료/유제품,반려묘,2,,100ml,1450,논다 펫 전복 우유(캣밀크),2.8,3.4,1,1,0.1,0.07,90
8568,607,3개월 이상,기타(간식),반려묘,2,,120g,2500,논다 전복 삼계탕(반려묘 전용),,0.2,0.1,0.33,0.01,0.02,75
8569,533,3개월 이상,덴탈껌,반려견,1,,180g,13000,퍼피랑 키티랑 프로바이오펫츄,27,2.7,1.1,3.1,0.22,0.25,12
8570,533,3개월 이상,덴탈껌,반려견,1,,180g,16000,퍼피랑 키티랑 오메가펫츄,28,3.3,0.9,4.7,0.1,0.6,7.6
8571,533,3개월 이상,덴탈껌,반려견,1,,180g,16000,퍼피랑 키티랑 덴탈펫츄,30,3.3,0.7,5.7,0.08,0.08,9
8572,533,3개월 이상,덴탈껌,반려견,1,,180g,16000,퍼피랑 키티랑 조인트펫츄,27,3.8,0.9,3.2,0.3,0.3,14
8573,533,3개월 이상,장/유산균,반려견,1,,3g*20개,15000,퍼피랑 키티랑 프로바이오펫,25,8,2,6,0.2,0.2,12
8574,533,3개월 이상,뼈/관절,반려견,1,,3g*20개,15000,퍼피랑 키티랑 조인트펫,30,8,2,7,0.5,0.5,12
8575,533,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,70g,11000,퍼피랑 키티랑 치킨 트릿 동결건조 닭가슴살,80,6,,13,,,5
8576,533,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,70g,11000,퍼피랑 키티랑 연어 트릿 동결건조 연어,75,6,,9.5,,,7
8577,534,3개월 이상,기타(간식),반려견,1,,300g,15900,정견식 테린 반려견 수제간식 닭고기,15.73,3.38,1.31,0.88,,,67.47
8578,534,3개월 이상,기타(간식),반려견,1,,300g,16900,정견식 테린 반려견 수제간식 소고기,16.07,2.39,1.22,0.87,,,72.47
8579,534,3개월 이상,자연식사료,반려견,1,,70g,5900,정견식 화식 반려견 수제사료 소고기,21.89,2.45,0.81,0.62,0.01,0.12,70.12
8580,534,3개월 이상,자연식사료,반려견,1,,70g,5900,정견식 화식 반려견 수제사료 닭고기,18.54,2.38,0.9,0.69,0.01,0.12,75.63
8581,534,3개월 이상,자연식사료,반려견,1,,70g,5900,정견식 화식 반려견 수제사료 연어,15.41,11.22,1.21,0.91,0.02,0.18,65.44
8582,537,3개월 이상,건식사료,반려견,1,,2kg,32000,라무달리 금동사료,25,10,4.5,7.5,0.8,0.4,14
8583,538,3개월 이상,자연식사료,반려견,1,,50g,5000,벅스펫 베지믹스 눈물개선,10.2,2,4,5.5,,,20.1
8584,538,3개월 이상,자연식사료,반려견,1,,50g,5000,벅스펫 베지믹스 관절건강,6.8,1.8,2.4,5,,,21.7
8585,538,3개월 이상,자연식사료,반려견,1,,50g,5000,벅스펫 베지믹스 간/심장건강,6.8,1.8,4.5,5.4,,,22.5
8586,538,3개월 이상,자연식사료,반려견,1,,1kg,50000,벅스펫 푸드테라피,8.4,3.1,3.8,5.5,,,22.2
8587,538,3개월 이상,자연식사료,반려견,1,,1kg,50000,벅스펫 비건테라피,9.8,2.7,3.4,6.4,,,21.8
8588,538,3개월 이상,동결건조,반려견,1,,60g,13000,벅스펫 동결건조 연어트릿,73.7,5.2,,6.5,,,4
8589,538,3개월 이상,동결건조,반려견,1,,70g,11000,벅스펫 동결건조 치킨트릿,73.7,5.2,,6.5,,,4
8590,538,3개월 이상,동결건조,반려견,1,,30g,10000,벅스펫 동결건조 북어트릿,73.7,5.2,,6.5,,,4
8591,538,3개월 이상,파우더,반려견,1,,30g,5000,벅스펫 영양파우더-꽃벵이,14.9,20.9,11.4,4.4,,,5.4
8592,538,3개월 이상,파우더,반려견,1,,30g,5000,벅스펫 영양파우더-귀뚜라미,16.8,21.2,10.6,3.9,,,5.7
8593,538,3개월 이상,파우더,반려견,1,,30g,5000,벅스펫 영양파우더-고소애,13.8,24,8.3,3.7,,,5.6
8594,539,3개월 이상,파우치,반려묘,2,,10g*5개,4900,옵스틴 시니멀 캣수프 치킨,9,1,0.1,3,0.01,0.1,90
8595,539,7세이상 노령견,육포/져키/소시지,반려견,1,,80g,6500,옵스틴 시니멀 도그트릿 황태,10,3,7,7,0.15,0.3,25
8596,540,3개월 이상,파우치,"반려견, 반려묘 공용",3,,10g*5개,6000,프로젝트21 리얼스틱 오로라연어,9,2,0.15,3,0.01,0.1,85
8597,540,3개월 이상,파우치,"반려견, 반려묘 공용",3,,10g*5개,6000,프로젝트21 리얼스틱 뉴질랜드참돔,9,2,0.15,3,0.01,0.1,85
8598,540,3개월 이상,파우치,"반려견, 반려묘 공용",3,,10g*5개,6000,프로젝트21 리얼스틱 서호주청정양,9,2,0.15,3,0.01,0.1,85
8599,540,3개월 이상,파우치,"반려견, 반려묘 공용",3,,10g*5개,6000,프로젝트21 리얼스틱 조선토종닭,9,2,0.15,3,0.01,0.1,85
8600,540,3개월 이상,파우치,"반려견, 반려묘 공용",3,,10g*5개,6000,프로젝트21 리얼스틱 지리산우리땅오리,9,2,0.15,3,0.01,0.1,85
8601,540,3개월 이상,파우치,"반려견, 반려묘 공용",3,,10g*5개,6000,프로젝트21 리얼스틱 북태평양눈다랑어,9,2,0.15,3,0.01,0.1,85
8602,540,3개월 이상,종합영양제,반려묘,2,,12g*15개,22500,프로젝트21 하루채움 무항생제 닭,9.4,3.8,0.08,2.9,0.03,0.3,85
8603,540,3개월 이상,종합영양제,반려묘,2,,12g*15개,22500,프로젝트21 하루채움 자연산 가자미,6.9,3.3,0.32,2.2,0.04,0.25,85
8604,540,3개월 이상,장/유산균,반려묘,2,,2g*30개,36000,프로젝트21 고양이 유산균 영양제,,,,,,,
8605,541,3개월 이상,음료/유제품,반려견,1,,85g,27000,프로지스 요거트 블루베리,1.8,0.1,1,2,0.1,0.1,88.2
8606,541,3개월 이상,음료/유제품,반려견,1,,85g,27000,프로지스 요거트 플레인,2.1,0.1,1,2,0.1,0.1,90.3
8607,542,3개월 이상,덴탈껌,"9kg이하 중,소형견",1,,12g*7개,8500,개님의 상점 개님의껌 가든레인져 S,1.5,,3.5,4,,,16
8608,542,3개월 이상,덴탈껌,9kg이상 중형견,1,,25g*4개,8500,개님의 상점 개님의껌 가든레인져 M,1.5,,3.5,4,,,16
8609,542,3개월 이상,덴탈껌,15kg이상 대형견,1,,55g*2개,8500,개님의 상점 개님의껌 가든레인져 L,1.5,,3.5,4,,,16
8610,542,3개월 이상,덴탈껌,"9kg 이하 중,소형견",1,,15g*4개,8500,개님의 상점 개님의껌 캐터필러 ,8,1,6,5.5,,,16
8611,542,3개월 이상,덴탈껌,반려견,1,,3개,8500,개님의 상점 개님의껌 레틀즈 앤 워우번 볼,3,1,5,0.6,,,15
8612,542,3개월 이상,덴탈껌,"9kg 이하 중,소형견",1,,7개,8500,개님의 상점 개님의껌 악어거북,11.5,1.2,1.5,3,,,14
8613,543,생후 12개월 미만,뼈/관절,"반려견, 반려묘 공용",3,,10g*30개,29700,펫쉴드 보스웰리아 관절영양제,6.18,0.21,0.16,0.03,0.008,0.04,97
8614,543,3개월 이상,파우치,"반려견, 반려묘 공용",3,,15g*20개,41700,펫쉴드 통째로 달여만든 황태,5,0.3,0.9,1,0.1,0.1,90
8615,543,3개월 이상,덴탈껌,"반려견, 반려묘 공용",3,,10g*15개,18900,펫쉴드 치아튼튼 버블츄,3,0.1,3,5,0.01,0.01,20
8616,544,3개월 이상,파우치,반려묘,2,,10g*5개,4200,펫뿌리 바른스틱 닭가슴살,8,3.2,0.11,2,0.15,0.27,85
8617,544,3개월 이상,파우치,반려묘,2,,10g*5개,4200,펫뿌리 바른스틱 연어,6.9,2,2.5,2.2,0.08,0.3,85
8618,544,3개월 이상,파우치,반려묘,2,,10g*5개,4200,펫뿌리 바른스틱 오리,8.5,4.5,1.45,1.85,0.03,0.3,85
8619,545,3개월 이상,건식사료,반려견,1,,2kg,69000,캐니소스 그랑크뤼 치킨&덕,28,17.5,1.1,6,1.16,0.67,5
8620,545,3개월 이상,건식사료,반려견,1,,2kg,69000,캐니소스 그랑크뤼 칠면조,28,18,1.88,5.5,1.1,0.6,5
8621,545,3개월 이상,건식사료,반려견,1,,2kg,69000,캐니소스 그랑크뤼 서프앤터프,26,12,1.36,5.5,1.11,0.62,5
8622,546,3개월 이상,자연식사료,반려견,1,,1kg,26000,치즈썬 미트밤 덕,18.72,7.78,0.76,3.32,0.79,0.51,69.13
8623,546,3개월 이상,자연식사료,반려견,1,,1kg,26000,치즈썬 미트밤 치킨,18.78,15.04,5.01,4.61,0.92,0.5,54.18
8624,546,3개월 이상,육포/져키/소시지,반려견,1,,1set,6900,치즈썬 웃음 가득 오리 울대,,,,,,,
8625,546,3개월 이상,육포/져키/소시지,반려견,1,,1set,6900,치즈썬 재미나는 오리 목뼈,,,,,,,
8626,546,3개월 이상,기타(간식),반려견,1,,17g*5개,10600,치즈썬 치킨 스테이크,24,4,2,2,,,62
8627,546,3개월 이상,기타(간식),반려견,1,,17g*5개,11500,치즈썬 덕 스테이크,28,4,2,2,,,59
8628,546,3개월 이상,기타(간식),반려견,1,,17g*5개,12400,치즈썬 비프 스테이크,20,7,5,2,,,62
8629,546,3개월 이상,육포/져키/소시지,반려견,1,,1set,7400,기분좋은 오리 물렁뼈,,,,,,,
8630,547,3개월 이상,자연식사료,반려견,1,,1kg,27900,생식선생 오리(강아지),14,7,1,3,0.3,0.2,80
8631,547,3개월 이상,자연식사료,반려견,1,,1kg,22900,생식선생 닭(강아지),14,5,1,3,0.3,0.3,80
8632,547,3개월 이상,자연식사료,반려견,1,,1kg,33900,생식선생 양(강아지),13,8,1,3,0.3,0.2,80
8633,547,3개월 이상,자연식사료,반려견,1,,1kg,38900,생식선생 소(강아지),16,5,1,3,0.3,0.3,80
8634,547,3개월 이상,자연식사료,반려묘,2,,1kg,23400,생식선생 닭(고양이),14,5,1,3,0.3,0.3,80
8635,547,3개월 이상,자연식사료,반려묘,2,,1kg,39400,생식선생 소(고양이),16,5,1,3,0.3,0.3,80
8636,547,3개월 이상,자연식사료,반려묘,2,,1kg,34400,생식선생 양(고양이),14,8,1,3,0.3,0.2,80
8637,547,3개월 이상,자연식사료,반려묘,2,,1kg,29400,생식선생 오리(고양이),14,5,1,3,0.3,0.3,80
8638,548,3개월 이상,장/유산균,"반려견, 반려묘 공용",3,,2g*10개,17000,베이컨 장 케어 유산균,0.3,0.5,3,6,0.05,0.05,14
8639,548,3개월 이상,기타(간식),반려견,1,,25g,7500,베이컨 열빙어포,65,20,1,8,,,2
8640,548,3개월 이상,동결건조,반려견,1,,17g,7500,베이컨 베지 앤 후르츠 믹스 칩,8,2,6,4,,,8
8641,548,3개월 이상,육포/져키/소시지,반려견,1,,50g,7500,베이컨 고구마 말랭이,3.6,0.85,1.65,2.45,,,24.3
8642,548,3개월 이상,동결건조,반려견,1,,22g,7500,베이컨 오리 참마 캔디,60,3,4,5,,,12
8643,548,3개월 이상,동결건조,반려견,1,,12g,7500,베이컨 명태 밀싹 캔디,55,2,5,5,,,8
8644,548,3개월 이상,동결건조,반려견,1,,22g,7500,베이컨 치킨 비트 캔디,70,4,1,4,,,10
8645,548,3개월 이상,동결건조,반려견,1,,22g,7500,베이컨 포크 강황 캔디,45,26,8,4,,,2
8646,548,3개월 이상,동결건조,반려견,1,,30g,7500,베이컨 연어큐브,60,35,,10,,,10
8647,548,3개월 이상,동결건조,반려견,1,,30g,7500,베이컨 소간큐브,58,18,,10,,,10
8648,548,3개월 이상,동결건조,반려견,1,,30g,7500,베이컨 치킨큐브,80,10,,10,,,10
8649,548,3개월 이상,동결건조,반려견,1,,30g,7500,베이컨 가자미큐브,70,10,,10,,,10
8650,548,3개월 이상,육포/져키/소시지,반려견,1,,50g,7500,베이컨 치킨 병아리콩 트릿,8,1.9,1,2.6,,,17
